orgao_codigo;orgao_nome;unidade_codigo;unidade_nome;projeto_atividade_codigo;projeto_atividade_nome;conta_despesa_codigo;conta_despesa_nome;fonte_seq;fonte_grupo;fonte_codigo;fonte_detalhe;fonte_descricao;valor_autorizado;valor_atualizado;liquido_empenhado;saldo_atual
03;SECRETARIA DE ADMINISTRAÇÃO;001;DEPARTAMENTO DE ADMINISTRAÇÃO;04.122.0002.2007;Manutenção das Atividades da Administração Geral (Serviços Gerais);3.3.90.93.00.00;INDENIZAÇÕES E RESTITUIÇÕES;00313;EA;01950;1005/03/99/01/01;SECID - Aquisição de Caminhão Limpa Fossa;0.00;984.40;984.40;0.00
03;SECRETARIA DE ADMINISTRAÇÃO;001;DEPARTAMENTO DE ADMINISTRAÇÃO;04.122.0002.2007;Manutenção das Atividades da Administração Geral (Serviços Gerais);3.3.90.93.00.00;INDENIZAÇÕES E RESTITUIÇÕES;00312;E;01966;1005/03/99/01/01;SECID - CONVENIO 765/2024 AQUISIÇÃO DE EQUIPAMENTOS PARA PARQUE INFANTIL;0.00;24.49;24.49;0.00
03;SECRETARIA DE ADMINISTRAÇÃO;001;DEPARTAMENTO DE ADMINISTRAÇÃO;04.122.0002.2007;Manutenção das Atividades da Administração Geral (Serviços Gerais);3.3.90.93.00.00;INDENIZAÇÕES E RESTITUIÇÕES;00312;EA;01966;1005/03/99/01/01;SECID - CONVENIO 765/2024 AQUISIÇÃO DE EQUIPAMENTOS PARA PARQUE INFANTIL;0.00;7378.31;1378.31;6000.00
03;SECRETARIA DE ADMINISTRAÇÃO;001;DEPARTAMENTO DE ADMINISTRAÇÃO;04.122.0002.2007;Manutenção das Atividades da Administração Geral (Serviços Gerais);3.3.90.93.00.00;INDENIZAÇÕES E RESTITUIÇÕES;00317;E;01972;1011/09/04/05/18;CEDCA PR DELIBERAÇAO N°13/2024;0.00;28.23;28.23;0.00
03;SECRETARIA DE ADMINISTRAÇÃO;001;DEPARTAMENTO DE ADMINISTRAÇÃO;04.122.0002.2007;Manutenção das Atividades da Administração Geral (Serviços Gerais);3.3.90.93.00.00;INDENIZAÇÕES E RESTITUIÇÕES;00317;EA;01972;1011/09/04/05/18;CEDCA PR DELIBERAÇAO N°13/2024;0.00;765.07;765.07;0.00
03;SECRETARIA DE ADMINISTRAÇÃO;001;DEPARTAMENTO DE ADMINISTRAÇÃO;04.122.0002.2007;Manutenção das Atividades da Administração Geral (Serviços Gerais);3.3.90.93.00.00;INDENIZAÇÕES E RESTITUIÇÕES;00323;E;01997;1005/03/99/01/01;Convênio Estadual- SIT 77574 SETU- FESTA TRADICIONAL NATAL ENCANTADO DE CENT. DO;0.00;4044.46;4044.46;0.00
03;SECRETARIA DE ADMINISTRAÇÃO;001;DEPARTAMENTO DE ADMINISTRAÇÃO;04.122.0002.2007;Manutenção das Atividades da Administração Geral (Serviços Gerais);3.3.90.93.00.00;INDENIZAÇÕES E RESTITUIÇÕES;00323;EA;01997;1005/03/99/01/01;Convênio Estadual- SIT 77574 SETU- FESTA TRADICIONAL NATAL ENCANTADO DE CENT. DO;0.00;100300.83;100300.83;0.00
03;SECRETARIA DE ADMINISTRAÇÃO;001;DEPARTAMENTO DE ADMINISTRAÇÃO;04.122.0002.2007;Manutenção das Atividades da Administração Geral (Serviços Gerais);3.3.90.93.00.00;INDENIZAÇÕES E RESTITUIÇÕES;00314;E;02940;0940/09/06/06/25;Bloco de Financiamento da Gestão do Programa Bolsa família e Cadastro Único - P;0.00;0.00;0.00;0.00
03;SECRETARIA DE ADMINISTRAÇÃO;001;DEPARTAMENTO DE ADMINISTRAÇÃO;04.122.0002.2007;Manutenção das Atividades da Administração Geral (Serviços Gerais);3.3.90.93.00.00;INDENIZAÇÕES E RESTITUIÇÕES;00314;EA;02940;0940/09/06/06/25;Bloco de Financiamento da Gestão do Programa Bolsa família e Cadastro Único - P;0.00;2000.00;1000.00;1000.00
03;SECRETARIA DE ADMINISTRAÇÃO;001;DEPARTAMENTO DE ADMINISTRAÇÃO;04.122.0002.2007;Manutenção das Atividades da Administração Geral (Serviços Gerais);4.4.90.52.00.00;EQUIPAMENTOS E MATERIAL PERMANENTE;00310;E;00000;0000/01/07/00/00;Recursos Ordinários (Livres);50000.00;198990.00;194490.00;4500.00
03;SECRETARIA DE ADMINISTRAÇÃO;001;DEPARTAMENTO DE ADMINISTRAÇÃO;04.122.0002.2007;Manutenção das Atividades da Administração Geral (Serviços Gerais);4.4.90.52.00.00;EQUIPAMENTOS E MATERIAL PERMANENTE;00003;E;00511;0511/01/07/00/00;Taxas - Prestação de Serviços;0.00;42517.45;42288.39;229.06
03;SECRETARIA DE ADMINISTRAÇÃO;001;DEPARTAMENTO DE ADMINISTRAÇÃO;04.128.0002.2008;Aperfeiçoamento dos Processos de Trabalho - Capacitação;3.3.90.14.00.00;DIÁRIAS - CIVIL;00320;E;00000;0000/01/07/00/00;Recursos Ordinários (Livres);5000.00;5000.00;0.00;5000.00
03;SECRETARIA DE ADMINISTRAÇÃO;001;DEPARTAMENTO DE ADMINISTRAÇÃO;04.128.0002.2008;Aperfeiçoamento dos Processos de Trabalho - Capacitação;3.3.90.30.00.00;MATERIAL DE CONSUMO;00330;E;00000;0000/01/07/00/00;Recursos Ordinários (Livres);1000.00;1000.00;0.00;1000.00
03;SECRETARIA DE ADMINISTRAÇÃO;001;DEPARTAMENTO DE ADMINISTRAÇÃO;04.128.0002.2008;Aperfeiçoamento dos Processos de Trabalho - Capacitação;3.3.90.33.00.00;PASSAGENS E DESPESAS COM LOCOMOÇÃO;00340;E;00000;0000/01/07/00/00;Recursos Ordinários (Livres);3000.00;3000.00;0.00;3000.00
03;SECRETARIA DE ADMINISTRAÇÃO;001;DEPARTAMENTO DE ADMINISTRAÇÃO;04.128.0002.2008;Aperfeiçoamento dos Processos de Trabalho - Capacitação;3.3.90.39.00.00;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;00350;E;00000;0000/01/07/00/00;Recursos Ordinários (Livres);3000.00;3000.00;0.00;3000.00
03;SECRETARIA DE ADMINISTRAÇÃO;002;DEPARTAMENTO DE RECURSOS HUMANOS;04.128.0002.2009;Manutenção das Atividades do Departamento de Recursos Humanos;3.1.90.11.00.00;VENCIMENTOS E VANTAGENS FIXAS - PESSOAL CIVIL;00360;E;00000;0000/01/07/00/00;Recursos Ordinários (Livres);145000.00;145000.00;82359.08;62640.92
03;SECRETARIA DE ADMINISTRAÇÃO;002;DEPARTAMENTO DE RECURSOS HUMANOS;04.128.0002.2009;Manutenção das Atividades do Departamento de Recursos Humanos;3.1.90.13.00.00;CONTRIBUIÇÕES PATRONAIS;00370;E;00000;0000/01/07/00/00;Recursos Ordinários (Livres);27000.00;27000.00;14293.04;12706.96
03;SECRETARIA DE ADMINISTRAÇÃO;002;DEPARTAMENTO DE RECURSOS HUMANOS;04.128.0002.2009;Manutenção das Atividades do Departamento de Recursos Humanos;3.1.90.16.00.00;OUTRAS DESPESAS VARIÁVEIS - PESSOAL CIVIL;00380;E;00000;0000/01/07/00/00;Recursos Ordinários (Livres);20000.00;20000.00;0.00;20000.00
03;SECRETARIA DE ADMINISTRAÇÃO;002;DEPARTAMENTO DE RECURSOS HUMANOS;04.128.0002.2009;Manutenção das Atividades do Departamento de Recursos Humanos;3.3.90.39.00.00;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;00390;E;00000;0000/01/07/00/00;Recursos Ordinários (Livres);10000.00;10000.00;5494.20;4505.80
03;SECRETARIA DE ADMINISTRAÇÃO;002;DEPARTAMENTO DE RECURSOS HUMANOS;04.128.0002.2009;Manutenção das Atividades do Departamento de Recursos Humanos;3.3.90.46.00.00;AUXÍLIO-ALIMENTAÇÃO;00400;E;00000;0000/01/07/00/00;Recursos Ordinários (Livres);1200.00;1200.00;0.00;1200.00
03;SECRETARIA DE ADMINISTRAÇÃO;003;DEPARTAMENTO DE ALMOXARIFADO E ESTOQUE;04.122.0002.2010;Instrumentalizar e Manter o Departamento de Almoxarifado e Estoques;3.1.90.11.00.00;VENCIMENTOS E VANTAGENS FIXAS - PESSOAL CIVIL;00410;E;00000;0000/01/07/00/00;Recursos Ordinários (Livres);30000.00;30000.00;27561.02;2438.98
03;SECRETARIA DE ADMINISTRAÇÃO;003;DEPARTAMENTO DE ALMOXARIFADO E ESTOQUE;04.122.0002.2010;Instrumentalizar e Manter o Departamento de Almoxarifado e Estoques;3.1.90.13.00.00;CONTRIBUIÇÕES PATRONAIS;00420;E;00000;0000/01/07/00/00;Recursos Ordinários (Livres);5500.00;5500.00;4848.88;651.12
03;SECRETARIA DE ADMINISTRAÇÃO;003;DEPARTAMENTO DE ALMOXARIFADO E ESTOQUE;04.122.0002.2010;Instrumentalizar e Manter o Departamento de Almoxarifado e Estoques;3.3.90.46.00.00;AUXÍLIO-ALIMENTAÇÃO;00430;E;00000;0000/01/07/00/00;Recursos Ordinários (Livres);1200.00;1200.00;0.00;1200.00
03;SECRETARIA DE ADMINISTRAÇÃO;004;DEPARTAMENTO DE COMPRAS E LICITAÇÃO;04.122.0002.2011;Manutenção das Atividades do Departamento de Compras e Licitação;3.1.90.11.00.00;VENCIMENTOS E VANTAGENS FIXAS - PESSOAL CIVIL;00440;E;00000;0000/01/07/00/00;Recursos Ordinários (Livres);576000.00;549500.00;315598.46;233901.54
03;SECRETARIA DE ADMINISTRAÇÃO;004;DEPARTAMENTO DE COMPRAS E LICITAÇÃO;04.122.0002.2011;Manutenção das Atividades do Departamento de Compras e Licitação;3.1.90.13.00.00;CONTRIBUIÇÕES PATRONAIS;00450;E;00000;0000/01/07/00/00;Recursos Ordinários (Livres);107000.00;107000.00;54130.09;52869.91
03;SECRETARIA DE ADMINISTRAÇÃO;004;DEPARTAMENTO DE COMPRAS E LICITAÇÃO;04.122.0002.2011;Manutenção das Atividades do Departamento de Compras e Licitação;3.3.90.46.00.00;AUXÍLIO-ALIMENTAÇÃO;00460;E;00000;0000/01/07/00/00;Recursos Ordinários (Livres);1200.00;1200.00;0.00;1200.00
04;SECRETARIA DE PLANEJAMENTO E GESTÃO;001;DEPARTAMENTO DE ORÇAMENTO E GESTÃO FINANCEIRA;04.121.0002.2012;Manutenção das Atividades da Secretaria de Planejamento e Gestão;3.1.90.11.00.00;VENCIMENTOS E VANTAGENS FIXAS - PESSOAL CIVIL;00470;E;00000;0000/01/07/00/00;Recursos Ordinários (Livres);186000.00;186000.00;105793.23;80206.77
04;SECRETARIA DE PLANEJAMENTO E GESTÃO;001;DEPARTAMENTO DE ORÇAMENTO E GESTÃO FINANCEIRA;04.121.0002.2012;Manutenção das Atividades da Secretaria de Planejamento e Gestão;3.1.90.13.00.00;CONTRIBUIÇÕES PATRONAIS;00480;E;00000;0000/01/07/00/00;Recursos Ordinários (Livres);35000.00;35000.00;18238.46;16761.54
04;SECRETARIA DE PLANEJAMENTO E GESTÃO;001;DEPARTAMENTO DE ORÇAMENTO E GESTÃO FINANCEIRA;04.121.0002.2012;Manutenção das Atividades da Secretaria de Planejamento e Gestão;3.3.90.14.00.00;DIÁRIAS - CIVIL;00490;E;00000;0000/01/07/00/00;Recursos Ordinários (Livres);2000.00;2000.00;1785.00;215.00
05;SECRETARIA DE FAZENDA;001;DEPARTAMENTO DE CONTABILIDADE E ORÇAMENTO;04.123.0002.2013;Manutenção das Atividades da Secretaria de Fazenda;3.1.90.11.00.00;VENCIMENTOS E VANTAGENS FIXAS - PESSOAL CIVIL;00500;E;00000;0000/01/07/00/00;Recursos Ordinários (Livres);881000.00;881000.00;523891.25;357108.75
05;SECRETARIA DE FAZENDA;001;DEPARTAMENTO DE CONTABILIDADE E ORÇAMENTO;04.123.0002.2013;Manutenção das Atividades da Secretaria de Fazenda;3.1.90.13.00.00;CONTRIBUIÇÕES PATRONAIS;00510;E;00000;0000/01/07/00/00;Recursos Ordinários (Livres);163000.00;163000.00;89318.40;73681.60
05;SECRETARIA DE FAZENDA;001;DEPARTAMENTO DE CONTABILIDADE E ORÇAMENTO;04.123.0002.2013;Manutenção das Atividades da Secretaria de Fazenda;3.3.90.14.00.00;DIÁRIAS - CIVIL;00520;E;00000;0000/01/07/00/00;Recursos Ordinários (Livres);20000.00;20000.00;3570.00;16430.00
05;SECRETARIA DE FAZENDA;001;DEPARTAMENTO DE CONTABILIDADE E ORÇAMENTO;04.123.0002.2013;Manutenção das Atividades da Secretaria de Fazenda;3.3.90.14.00.00;DIÁRIAS - CIVIL;00521;E;19391;1045/01/07/00/00;Taxa de incrição do Concurso Público Centenario do Sul Edital 01_2025;0.00;0.00;0.00;0.00
05;SECRETARIA DE FAZENDA;001;DEPARTAMENTO DE CONTABILIDADE E ORÇAMENTO;04.123.0002.2013;Manutenção das Atividades da Secretaria de Fazenda;3.3.90.14.00.00;DIÁRIAS - CIVIL;00521;EA;19391;1045/01/07/00/00;Taxa de incrição do Concurso Público Centenario do Sul Edital 01_2025;0.00;10000.00;9520.00;480.00
05;SECRETARIA DE FAZENDA;001;DEPARTAMENTO DE CONTABILIDADE E ORÇAMENTO;04.123.0002.2013;Manutenção das Atividades da Secretaria de Fazenda;3.3.90.46.00.00;AUXÍLIO-ALIMENTAÇÃO;00530;E;00000;0000/01/07/00/00;Recursos Ordinários (Livres);2400.00;2400.00;0.00;2400.00
05;SECRETARIA DE FAZENDA;001;DEPARTAMENTO DE CONTABILIDADE E ORÇAMENTO;99.999.0099.9099;Reserva de Contingência;9.9.99.99.00.00;RESERVA DE CONTINGÊNCIA;00540;E;00999;0999/01/99/00/00;Reservas de Contingências;670000.00;670000.00;0.00;670000.00
05;SECRETARIA DE FAZENDA;002;DEPARTAMENTO DE TESOURARIA;28.843.0003.0014;Pagamento de Sentenças Judiciais Trabalhistas e outras;3.1.90.91.00.00;SENTENÇAS JUDICIAIS;00550;E;00000;0000/01/07/00/00;Recursos Ordinários (Livres);50000.00;50000.00;22694.00;27306.00
05;SECRETARIA DE FAZENDA;002;DEPARTAMENTO DE TESOURARIA;28.843.0003.0014;Pagamento de Sentenças Judiciais Trabalhistas e outras;3.3.90.91.00.00;SENTENÇAS JUDICIAIS;00560;E;00000;0000/01/07/00/00;Recursos Ordinários (Livres);50000.00;50000.00;5594.40;44405.60
05;SECRETARIA DE FAZENDA;002;DEPARTAMENTO DE TESOURARIA;28.843.0003.0014;Pagamento de Sentenças Judiciais Trabalhistas e outras;3.3.90.91.00.00;SENTENÇAS JUDICIAIS;00561;E;00303;0303/01/02/00/00;Saúde - Receitas Vinculadas (E.C. 29/00 - 15%);0.00;35000.00;35000.00;0.00
05;SECRETARIA DE FAZENDA;002;DEPARTAMENTO DE TESOURARIA;28.843.0003.0015;Amortização de Parcelamentos da Dívida Previdenciária - Geral;4.6.90.71.00.00;PRINCIPAL DA DÍVIDA CONTRATUAL RESGATADO;00570;E;00000;0000/01/07/00/00;Recursos Ordinários (Livres);2150000.00;2150000.00;321314.18;1828685.82
05;SECRETARIA DE FAZENDA;002;DEPARTAMENTO DE TESOURARIA;28.843.0003.0015;Amortização de Parcelamentos da Dívida Previdenciária - Geral;4.6.90.71.00.00;PRINCIPAL DA DÍVIDA CONTRATUAL RESGATADO;00580;E;00501;0501/04/99/00/00;Receitas de Alienações de Ativos;300000.00;203000.00;0.00;203000.00
05;SECRETARIA DE FAZENDA;002;DEPARTAMENTO DE TESOURARIA;28.843.0003.0016;Amortização de Parcelamentos com a Sanepar;3.2.90.21.00.00;JUROS SOBRE A DÍVIDA POR CONTRATO;00590;E;00000;0000/01/07/00/00;Recursos Ordinários (Livres);2000.00;2000.00;0.00;2000.00
05;SECRETARIA DE FAZENDA;002;DEPARTAMENTO DE TESOURARIA;28.843.0003.0016;Amortização de Parcelamentos com a Sanepar;4.6.90.71.00.00;PRINCIPAL DA DÍVIDA CONTRATUAL RESGATADO;00600;E;00000;0000/01/07/00/00;Recursos Ordinários (Livres);145000.00;145000.00;83664.42;61335.58
05;SECRETARIA DE FAZENDA;002;DEPARTAMENTO DE TESOURARIA;28.843.0003.0017;Amortização de Parcelamentos com o FGTS;3.2.90.21.00.00;JUROS SOBRE A DÍVIDA POR CONTRATO;00610;E;00000;0000/01/07/00/00;Recursos Ordinários (Livres);2000.00;2000.00;0.00;2000.00
05;SECRETARIA DE FAZENDA;002;DEPARTAMENTO DE TESOURARIA;28.843.0003.0017;Amortização de Parcelamentos com o FGTS;4.6.90.71.00.00;PRINCIPAL DA DÍVIDA CONTRATUAL RESGATADO;00620;E;00000;0000/01/07/00/00;Recursos Ordinários (Livres);218000.00;218000.00;126690.91;91309.09
05;SECRETARIA DE FAZENDA;002;DEPARTAMENTO DE TESOURARIA;28.843.0003.0018;Amortização de Parcelamentos com o PASEP;3.2.90.21.00.00;JUROS SOBRE A DÍVIDA POR CONTRATO;00630;E;00000;0000/01/07/00/00;Recursos Ordinários (Livres);1000.00;1000.00;0.00;1000.00
05;SECRETARIA DE FAZENDA;002;DEPARTAMENTO DE TESOURARIA;28.843.0003.0018;Amortização de Parcelamentos com o PASEP;4.6.90.71.00.00;PRINCIPAL DA DÍVIDA CONTRATUAL RESGATADO;00640;E;00000;0000/01/07/00/00;Recursos Ordinários (Livres);60000.00;60000.00;0.00;60000.00
05;SECRETARIA DE FAZENDA;002;DEPARTAMENTO DE TESOURARIA;28.843.0003.0019;Atendimento à Precatórios Requisitórios;4.6.90.91.00.00;SENTENÇAS JUDICIAIS;00650;E;00000;0000/01/07/00/00;Recursos Ordinários (Livres);800000.00;800000.00;473453.63;326546.37
05;SECRETARIA DE FAZENDA;002;DEPARTAMENTO DE TESOURARIA;28.843.0003.0019;Atendimento à Precatórios Requisitórios;4.6.90.91.00.00;SENTENÇAS JUDICIAIS;00651;E;00511;0511/01/07/00/00;Taxas - Prestação de Serviços;0.00;27000.00;26973.51;26.49
06;SECRETARIA DE SAUDE;001;DIRETORIA EXECUTIVA DE SAÚDE;10.122.0002.2020;Manutenção das Atividades Adm da Secretaria de Saúde;3.1.90.11.00.00;VENCIMENTOS E VANTAGENS FIXAS - PESSOAL CIVIL;00660;E;00000;0000/01/07/00/00;Recursos Ordinários (Livres);1330000.00;326557.95;326470.38;87.57
06;SECRETARIA DE SAUDE;001;DIRETORIA EXECUTIVA DE SAÚDE;10.122.0002.2020;Manutenção das Atividades Adm da Secretaria de Saúde;3.1.90.11.00.00;VENCIMENTOS E VANTAGENS FIXAS - PESSOAL CIVIL;00661;E;00303;0303/01/02/00/00;Saúde - Receitas Vinculadas (E.C. 29/00 - 15%);0.00;349806.93;349682.19;124.74
06;SECRETARIA DE SAUDE;001;DIRETORIA EXECUTIVA DE SAÚDE;10.122.0002.2020;Manutenção das Atividades Adm da Secretaria de Saúde;3.1.90.13.00.00;CONTRIBUIÇÕES PATRONAIS;00670;E;00000;0000/01/07/00/00;Recursos Ordinários (Livres);246000.00;148000.00;53611.46;94388.54
06;SECRETARIA DE SAUDE;001;DIRETORIA EXECUTIVA DE SAÚDE;10.122.0002.2020;Manutenção das Atividades Adm da Secretaria de Saúde;3.1.90.13.00.00;CONTRIBUIÇÕES PATRONAIS;00671;E;00303;0303/01/02/00/00;Saúde - Receitas Vinculadas (E.C. 29/00 - 15%);0.00;69316.55;68998.26;318.29
06;SECRETARIA DE SAUDE;001;DIRETORIA EXECUTIVA DE SAÚDE;10.122.0002.2020;Manutenção das Atividades Adm da Secretaria de Saúde;3.3.90.14.00.00;DIÁRIAS - CIVIL;00680;E;00000;0000/01/07/00/00;Recursos Ordinários (Livres);100000.00;90000.00;1180.00;88820.00
06;SECRETARIA DE SAUDE;001;DIRETORIA EXECUTIVA DE SAÚDE;10.122.0002.2020;Manutenção das Atividades Adm da Secretaria de Saúde;3.3.90.33.00.00;PASSAGENS E DESPESAS COM LOCOMOÇÃO;00690;E;00000;0000/01/07/00/00;Recursos Ordinários (Livres);2000.00;2000.00;0.00;2000.00
06;SECRETARIA DE SAUDE;001;DIRETORIA EXECUTIVA DE SAÚDE;10.122.0002.2020;Manutenção das Atividades Adm da Secretaria de Saúde;3.3.90.46.00.00;AUXÍLIO-ALIMENTAÇÃO;00700;E;00000;0000/01/07/00/00;Recursos Ordinários (Livres);2400.00;2400.00;0.00;2400.00
06;SECRETARIA DE SAUDE;001;DIRETORIA EXECUTIVA DE SAÚDE;10.123.0003.2021;Amortização de Parcelamentos da Dívida Previdenciária - Saúde;3.2.90.21.00.00;JUROS SOBRE A DÍVIDA POR CONTRATO;00710;E;00000;0000/01/07/00/00;Recursos Ordinários (Livres);2000.00;2000.00;0.00;2000.00
06;SECRETARIA DE SAUDE;001;DIRETORIA EXECUTIVA DE SAÚDE;10.123.0003.2021;Amortização de Parcelamentos da Dívida Previdenciária - Saúde;4.6.90.71.00.00;PRINCIPAL DA DÍVIDA CONTRATUAL RESGATADO;00720;E;00000;0000/01/07/00/00;Recursos Ordinários (Livres);750000.00;750000.00;0.00;750000.00
06;SECRETARIA DE SAUDE;001;DIRETORIA EXECUTIVA DE SAÚDE;10.302.0004.2023;Contribuição com o Consórcio Intergestores Paraná Saúde;3.1.71.70.00.00;RATEIO PELA PARTICIPAÇÃO EM CONSÓRCIO PÚBLICO;00730;E;00000;0000/01/07/00/00;Recursos Ordinários (Livres);29000.00;29000.00;0.00;29000.00
06;SECRETARIA DE SAUDE;001;DIRETORIA EXECUTIVA DE SAÚDE;10.302.0004.2023;Contribuição com o Consórcio Intergestores Paraná Saúde;3.1.71.70.00.00;RATEIO PELA PARTICIPAÇÃO EM CONSÓRCIO PÚBLICO;00731;E;00303;0303/01/02/00/00;Saúde - Receitas Vinculadas (E.C. 29/00 - 15%);0.00;40000.00;40000.00;0.00
06;SECRETARIA DE SAUDE;001;DIRETORIA EXECUTIVA DE SAÚDE;10.302.0004.2023;Contribuição com o Consórcio Intergestores Paraná Saúde;3.1.71.70.00.00;RATEIO PELA PARTICIPAÇÃO EM CONSÓRCIO PÚBLICO;00732;E;11511;1011/12/02/06/18;CUSTEIO PAP 2026 - EMENDA INDIVIDUAL PROPOSTA 766955 C/C 28304-5;0.00;50000.00;50000.00;0.00
06;SECRETARIA DE SAUDE;001;DIRETORIA EXECUTIVA DE SAÚDE;10.302.0004.2023;Contribuição com o Consórcio Intergestores Paraná Saúde;3.3.71.70.00.00;RATEIO PELA PARTICIPAÇÃO EM CONSÓRCIO PÚBLICO;00740;E;00000;0000/01/07/00/00;Recursos Ordinários (Livres);29000.00;29000.00;0.00;29000.00
06;SECRETARIA DE SAUDE;001;DIRETORIA EXECUTIVA DE SAÚDE;10.302.0004.2023;Contribuição com o Consórcio Intergestores Paraná Saúde;4.4.71.70.00.00;RATEIO PELA PARTICIPAÇÃO EM CONSÓRCIO PÚBLICO;00750;E;00000;0000/01/07/00/00;Recursos Ordinários (Livres);2000.00;2000.00;0.00;2000.00
06;SECRETARIA DE SAUDE;001;DIRETORIA EXECUTIVA DE SAÚDE;10.302.0005.2022;Contribuição com o Consórcio CISMEPAR;3.1.71.70.00.00;RATEIO PELA PARTICIPAÇÃO EM CONSÓRCIO PÚBLICO;00760;E;00000;0000/01/07/00/00;Recursos Ordinários (Livres);49000.00;49000.00;0.00;49000.00
06;SECRETARIA DE SAUDE;001;DIRETORIA EXECUTIVA DE SAÚDE;10.302.0005.2022;Contribuição com o Consórcio CISMEPAR;3.3.71.70.00.00;RATEIO PELA PARTICIPAÇÃO EM CONSÓRCIO PÚBLICO;00770;E;00000;0000/01/07/00/00;Recursos Ordinários (Livres);49000.00;49000.00;0.00;49000.00
06;SECRETARIA DE SAUDE;001;DIRETORIA EXECUTIVA DE SAÚDE;10.302.0005.2022;Contribuição com o Consórcio CISMEPAR;3.3.71.70.00.00;RATEIO PELA PARTICIPAÇÃO EM CONSÓRCIO PÚBLICO;00771;E;00303;0303/01/02/00/00;Saúde - Receitas Vinculadas (E.C. 29/00 - 15%);0.00;18862.20;18862.20;0.00
06;SECRETARIA DE SAUDE;001;DIRETORIA EXECUTIVA DE SAÚDE;10.302.0005.2022;Contribuição com o Consórcio CISMEPAR;3.3.71.70.00.00;RATEIO PELA PARTICIPAÇÃO EM CONSÓRCIO PÚBLICO;00772;E;01494;0494/09/02/06/20;Bloco de Custeio das Ações e Serviços Públicos de Saúde;0.00;30000.00;26452.27;3547.73
06;SECRETARIA DE SAUDE;001;DIRETORIA EXECUTIVA DE SAÚDE;10.302.0005.2022;Contribuição com o Consórcio CISMEPAR;3.3.71.70.00.00;RATEIO PELA PARTICIPAÇÃO EM CONSÓRCIO PÚBLICO;00773;E;11510;1011/12/02/06/18;CUSTEIO PAP 2026 - EMENDA INDIVIDUAL PROPOSTA 768591 C/C 28270-7;0.00;19000.00;18862.20;137.80
06;SECRETARIA DE SAUDE;001;DIRETORIA EXECUTIVA DE SAÚDE;10.302.0005.2022;Contribuição com o Consórcio CISMEPAR;3.3.71.70.00.00;RATEIO PELA PARTICIPAÇÃO EM CONSÓRCIO PÚBLICO;00775;E;11514;1011/12/02/06/18;CUSTEIO PAP 2026 - EMENDA DE COMISSAO PROPOSTA 803827 C/C 28341-X;0.00;696.82;696.82;0.00
06;SECRETARIA DE SAUDE;001;DIRETORIA EXECUTIVA DE SAÚDE;10.302.0005.2022;Contribuição com o Consórcio CISMEPAR;3.3.71.70.00.00;RATEIO PELA PARTICIPAÇÃO EM CONSÓRCIO PÚBLICO;00774;E;11516;1011/12/02/06/18;CUSTEIO PAP 2026 - EMENDA INDIVIDUAL PROPOSTA 766137 C/C 28351-7;0.00;19000.00;18862.20;137.80
06;SECRETARIA DE SAUDE;001;DIRETORIA EXECUTIVA DE SAÚDE;10.302.0005.2022;Contribuição com o Consórcio CISMEPAR;4.4.71.70.00.00;RATEIO PELA PARTICIPAÇÃO EM CONSÓRCIO PÚBLICO;00780;E;00000;0000/01/07/00/00;Recursos Ordinários (Livres);2000.00;2000.00;0.00;2000.00
06;SECRETARIA DE SAUDE;002;DEPARTAMENTO DE VIGILÂNCIA EM SAÚDE;10.304.0006.2028;Manutençao dos Serviços de Saúde - Vigilância Sanitária;3.1.90.11.00.00;VENCIMENTOS E VANTAGENS FIXAS - PESSOAL CIVIL;00790;E;01494;0494/09/02/06/20;Bloco de Custeio das Ações e Serviços Públicos de Saúde;620000.00;252300.00;252204.80;95.20
06;SECRETARIA DE SAUDE;002;DEPARTAMENTO DE VIGILÂNCIA EM SAÚDE;10.304.0006.2028;Manutençao dos Serviços de Saúde - Vigilância Sanitária;3.1.90.13.00.00;CONTRIBUIÇÕES PATRONAIS;00800;E;01494;0494/09/02/06/20;Bloco de Custeio das Ações e Serviços Públicos de Saúde;115000.00;112000.00;56246.00;55754.00
06;SECRETARIA DE SAUDE;002;DEPARTAMENTO DE VIGILÂNCIA EM SAÚDE;10.304.0006.2028;Manutençao dos Serviços de Saúde - Vigilância Sanitária;3.3.90.30.00.00;MATERIAL DE CONSUMO;00810;E;00000;0000/01/07/00/00;Recursos Ordinários (Livres);20000.00;19700.00;1331.86;18368.14
06;SECRETARIA DE SAUDE;002;DEPARTAMENTO DE VIGILÂNCIA EM SAÚDE;10.304.0006.2028;Manutençao dos Serviços de Saúde - Vigilância Sanitária;3.3.90.30.00.00;MATERIAL DE CONSUMO;00811;E;02494;0494/09/02/05/20;Repasse do PROVIGIA Estadual;0.00;300.00;299.50;0.50
